,Id,ActivityDate,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,HeartRate,Calories
691,4319703577,04-03-2016,8223,5.519999981000001,0.800000012,1.50999999,3.210000038,12,37,257,83,2178
692,4319703577,04-04-2016,10067,6.760000229,0.360000014,1.419999957,4.96999979,5,39,313,95,2308
693,4319703577,04-05-2016,8359,5.6300001139999996,0.23000000399999998,0.5299999710000001,4.8699998860000004,3,14,311,90,2201
694,4319703577,04-06-2016,10946,7.349999905,0.540000021,2.089999914,4.71999979,8,51,308,70,2341
695,4319703577,04-07-2016,9130,6.150000095,0.5,0.379999995,5.269999981000001,7,11,304,86,2236
696,4319703577,04-08-2016,6544,4.409999847,0.289999992,0.25999999,3.859999895,4,6,276,93,2069
697,4319703577,04-09-2016,0,0.0,0.0,0.0,0.0,0,0,0,97,0
698,4388161847,3/29/2016,0,0.0,0.0,0.0,0.0,0,0,0,86,1878
699,4388161847,3/30/2016,0,0.0,0.0,0.0,0.0,0,0,0,80,1878
700,4388161847,3/31/2016,0,0.0,0.0,0.0,0.0,0,0,0,85,1878
701,4388161847,04-01-2016,0,0.0,0.0,0.0,0.0,0,0,0,71,1878
702,4388161847,04-02-2016,0,0.0,0.0,0.0,0.0,0,0,0,72,1878
703,4388161847,04-03-2016,0,0.0,0.0,0.0,0.0,0,0,0,92,1878
704,4388161847,04-04-2016,0,0.0,0.0,0.0,0.0,0,0,0,75,1878
705,4388161847,04-05-2016,0,0.0,0.0,0.0,0.0,0,0,0,77,1296
706,4445114986,3/29/2016,2303,1.5499999519999998,0.0,0.0,1.5499999519999998,0,0,155,78,2010
707,4445114986,3/30/2016,2600,1.74000001,0.0,0.0,1.74000001,0,0,163,81,2032
708,4445114986,3/31/2016,4804,3.220000029,0.0,0.0,3.220000029,0,0,238,73,2227
709,4445114986,04-01-2016,3271,2.1900000569999998,0.0,0.0,2.1900000569999998,0,0,205,84,2133
710,4445114986,04-02-2016,5406,3.6300001139999996,0.0,0.0,3.609999895,0,0,273,86,2317
711,4445114986,04-03-2016,3146,2.109999895,0.0,0.0,2.109999895,0,0,171,77,2058
712,4445114986,04-04-2016,2422,1.629999995,0.0,0.0,1.629999995,0,0,110,98,1935
713,4445114986,04-05-2016,4239,2.839999914,0.059999999000000005,0.239999995,2.529999971,1,6,235,85,2217
714,4445114986,04-06-2016,6911,4.78000021,2.319999933,0.10000000099999999,2.359999895,28,2,215,96,2374
715,4445114986,04-07-2016,6667,4.610000134,2.019999981,0.050000000999999995,2.549999952,24,1,208,90,2335
716,4445114986,04-08-2016,5543,3.720000029,0.0,0.0,3.720000029,0,0,266,86,2303
717,4445114986,04-09-2016,4195,2.8099999430000002,0.0,0.0,2.8099999430000002,0,0,239,72,2210
718,4445114986,04-10-2016,6625,4.4499998089999995,0.0,0.0,4.4499998089999995,0,0,316,98,2424
719,4445114986,04-11-2016,5986,4.1300001139999996,1.9500000480000002,0.23000000399999998,1.9500000480000002,23,5,195,78,2297
720,4445114986,04-12-2016,278,0.189999998,0.0,0.0,0.189999998,0,0,20,81,745
721,4558609924,04-01-2016,5336,3.529999971,0.0,0.0,3.529999971,0,0,258,94,1902
722,4558609924,04-02-2016,3183,2.099999905,0.0,0.0,2.099999905,0,0,173,83,1680
723,4558609924,04-03-2016,6176,4.079999924,0.07,0.25999999,3.75,1,7,269,75,1901
724,4558609924,04-04-2016,8205,5.420000076,0.0,0.0,5.420000076,0,0,367,96,2078
725,4558609924,04-05-2016,6799,4.489999771,1.5900000330000001,0.860000014,2.039999962,24,14,185,92,1876
726,4558609924,04-06-2016,5668,3.75,0.0,0.0,3.75,0,0,259,93,1853
727,4558609924,04-07-2016,7998,5.289999962,0.50999999,0.25,4.53000021,27,12,296,78,2235
728,4558609924,04-08-2016,4195,2.7699999810000002,0.0,0.0,2.7699999810000002,0,0,241,95,1778
729,4558609924,04-09-2016,5512,3.640000105,0.0,0.0,3.640000105,0,0,276,70,1882
730,4558609924,04-10-2016,6263,4.139999866,0.0,0.0,4.1300001139999996,0,0,290,76,1906
731,4558609924,04-11-2016,8828,5.840000152999999,0.0,0.0,5.840000152999999,0,0,308,73,2149
732,4558609924,04-12-2016,1260,0.829999983,0.0,0.0,0.8199999929999999,0,0,76,93,722
733,4702921684,3/29/2016,6506,5.28000021,0.330000013,0.27000001100000004,4.670000076,4,5,241,91,2886
734,4702921684,3/30/2016,7583,6.150000095,0.25,0.550000012,5.349999905,3,13,227,97,2915
735,4702921684,3/31/2016,6963,5.650000095,0.0,0.0,5.650000095,0,0,256,95,2895
736,4702921684,04-01-2016,7165,5.809999942999999,0.0,0.370000005,5.440000057000001,0,9,248,76,2923
737,4702921684,04-02-2016,10328,8.380000114,0.0,1.4600000380000002,6.920000076,0,32,367,86,3323
738,4702921684,04-03-2016,12116,9.829999924,0.25,2.849999905,6.71999979,3,57,323,87,3357
739,4702921684,04-04-2016,7810,6.360000134,0.47999998899999996,1.200000048,4.679999828,6,27,216,97,2931
740,4702921684,04-05-2016,6670,5.409999847000001,1.24000001,0.800000012,3.3699998860000004,15,16,199,88,2848
741,4702921684,04-06-2016,7605,6.179999828,0.330000013,0.209999993,5.6300001139999996,4,4,248,92,2943
742,4702921684,04-07-2016,6585,5.340000153,0.0,0.0,5.340000153,0,0,210,96,2822
743,4702921684,04-08-2016,8184,6.639999866,0.0,0.620000005,5.9499998089999995,0,15,247,70,2981
744,4702921684,04-09-2016,14002,11.35999966,0.610000014,2.680000067,8.06000042,8,56,381,80,3597
745,4702921684,04-10-2016,11135,9.029999733,0.079999998,1.159999967,7.7899999620000004,1,25,331,82,3224
746,4702921684,04-11-2016,6499,5.269999981000001,0.0,0.0,5.269999981000001,0,0,207,81,2677
747,4702921684,04-12-2016,0,0.0,0.0,0.0,0.0,0,0,0,82,0
748,5553957443,04-01-2016,12409,8.100000381000001,2.900000095,0.629999995,4.579999924,51,12,235,84,2142
749,5553957443,04-02-2016,2937,1.919999957,0.0,0.0,1.9099999669999999,0,0,181,70,1615
750,5553957443,04-03-2016,1515,0.99000001,0.0,0.0,0.99000001,0,0,93,81,1481
751,5553957443,04-04-2016,8921,5.8800001139999996,2.069999933,0.43999999799999995,3.359999895,27,8,198,98,1892
752,5553957443,04-05-2016,11306,7.3800001139999996,2.3099999430000002,0.9800000190000001,4.090000153,40,26,218,81,2086
753,5553957443,04-06-2016,12252,8.0,2.410000086,1.7000000480000002,3.890000105,33,28,229,72,2044
754,5553957443,04-07-2016,15444,10.07999992,3.2699999810000002,1.730000019,5.079999924,51,39,243,70,2249
755,5553957443,04-08-2016,9938,6.489999771,2.140000105,1.2799999709999998,3.0799999239999996,38,24,193,73,2019
756,5553957443,04-09-2016,4599,3.0,0.0,0.0,3.0,0,0,176,92,1692
757,5553957443,04-10-2016,5594,3.650000095,0.280000001,1.480000019,1.8899999859999999,4,25,150,90,1712
758,5553957443,04-11-2016,11906,7.769999981000001,2.25999999,1.519999981,3.99000001,32,27,234,76,2065
759,5553957443,04-12-2016,3436,2.24000001,0.5,0.670000017,1.049999952,7,11,50,91,633
760,5577150313,04-01-2016,10461,7.8699998860000004,4.760000229,0.8500000240000001,2.25,99,31,142,95,3625
761,5577150313,04-02-2016,14873,11.10999966,8.18999958,0.600000024,2.3099999430000002,202,36,153,93,4430
762,5577150313,04-03-2016,9917,7.409999847000001,1.99000001,0.970000029,4.440000057,58,27,240,93,3427
763,5577150313,04-04-2016,7401,5.559999942999999,2.319999933,0.360000014,2.8800001139999996,70,19,204,90,3492
764,5577150313,04-05-2016,8964,6.6999998089999995,3.970000029,0.189999998,2.529999971,107,18,145,87,3597
765,5577150313,04-06-2016,11080,8.300000191,3.1300001139999996,1.370000005,3.8099999430000002,83,52,190,95,3765
766,5577150313,04-07-2016,4499,3.359999895,0.889999986,0.25999999,2.210000038,31,11,146,93,2775
767,5577150313,04-08-2016,4363,3.25999999,0.129999995,0.059999999000000005,3.0799999239999996,8,2,156,83,2486
768,5577150313,04-09-2016,10494,7.840000152999999,4.909999847,0.779999971,2.150000095,123,62,138,89,3817
769,5577150313,04-10-2016,9776,7.3800001139999996,2.930000067,1.429999948,3.0199999810000002,80,35,162,93,3378
770,5577150313,04-11-2016,2862,2.140000105,1.039999962,0.25,0.839999974,39,17,54,71,1511
771,6117666160,04-01-2016,7444,5.6199998860000004,0.0,0.0,5.6199998860000004,0,0,286,76,2210
772,6117666160,04-02-2016,19658,14.84000015,0.239999995,2.089999914,12.51000023,3,30,475,84,2884
773,6117666160,04-03-2016,0,0.0,0.0,0.0,0.0,0,0,0,72,1496
774,6117666160,04-04-2016,8468,6.389999866,0.180000007,0.639999986,5.570000172,2,11,279,78,2262
775,6117666160,04-05-2016,9910,7.480000018999999,0.0,0.0,7.480000018999999,0,0,384,88,2445
776,6117666160,04-06-2016,12409,9.369999886,0.0,0.0,9.369999886,0,0,491,79,2694
777,6117666160,04-07-2016,4853,3.660000086,0.0,0.0,3.660000086,0,0,156,90,1903
778,6117666160,04-08-2016,8955,6.760000229,0.0,0.0,6.730000018999999,0,0,422,72,2482
779,6117666160,04-09-2016,10789,8.149999618999999,0.0,0.0,8.149999618999999,0,0,506,80,2617
780,6117666160,04-10-2016,0,0.0,0.0,0.0,0.0,0,0,0,92,0
781,6290855005,04-01-2016,6633,5.010000229,0.0,0.0,5.010000229,0,0,280,97,2778
782,6290855005,04-02-2016,9548,7.21999979,2.019999981,3.680000067,1.519999981,25,107,113,86,3119
783,6290855005,04-03-2016,0,0.0,0.0,0.0,0.0,33,0,0,88,2664
784,6290855005,04-04-2016,0,0.0,0.0,0.0,0.0,0,0,0,70,2060
785,6290855005,04-05-2016,0,0.0,0.0,0.0,0.0,0,0,0,82,2060
786,6290855005,04-06-2016,0,0.0,0.0,0.0,0.0,0,0,0,90,2060
787,6290855005,04-07-2016,0,0.0,0.0,0.0,0.0,0,0,0,77,2060
788,6290855005,04-08-2016,0,0.0,0.0,0.0,0.0,0,0,0,74,2060
789,6290855005,04-09-2016,0,0.0,0.0,0.0,0.0,0,0,0,87,2060
790,6290855005,04-10-2016,0,0.0,0.0,0.0,0.0,20,0,0,92,735
791,6391747486,04-01-2016,0,0.0,0.0,0.0,0.0,0,0,0,81,1820
792,6391747486,04-02-2016,2101,2.029999971,2.029999971,0.0,0.0,46,0,0,92,2224
793,6391747486,04-03-2016,0,0.0,0.0,0.0,0.0,0,0,0,99,1820
794,6391747486,04-04-2016,0,0.0,0.0,0.0,0.0,0,0,0,81,1820
795,6391747486,04-05-2016,9766,7.510000229,0.0,0.050000000999999995,7.4600000379999996,0,6,301,80,2442
796,6391747486,04-06-2016,165,0.129999995,0.0,0.0,0.129999995,0,0,8,75,1849
797,6391747486,04-07-2016,0,0.0,0.0,0.0,0.0,0,0,0,94,1822
798,6391747486,04-08-2016,0,0.0,0.0,0.0,0.0,0,0,0,72,1820
799,6391747486,04-09-2016,0,0.0,0.0,0.0,0.0,0,0,0,71,251
800,6775888955,04-01-2016,7225,5.179999828,1.730000019,1.269999981,2.180000067,25,50,163,82,3065
801,6775888955,04-02-2016,1988,1.429999948,0.0,0.0,1.429999948,0,0,79,94,2207
802,6775888955,04-03-2016,1577,1.129999995,0.07,0.889999986,0.17000000199999998,1,17,8,96,1977
803,6775888955,04-04-2016,0,0.0,0.0,0.0,0.0,0,0,0,94,1841
804,6775888955,04-05-2016,9348,6.6999998089999995,1.129999995,2.039999962,3.140000105,56,133,240,80,4286
805,6775888955,04-06-2016,11761,8.430000305,1.309999943,2.4400000569999998,4.679999828,24,99,300,72,3920
806,6775888955,04-07-2016,13987,10.02999973,2.8699998860000004,3.339999914,3.819999933,46,114,250,84,3856
807,6775888955,04-08-2016,4131,2.960000038,1.370000005,0.610000014,0.9800000190000001,27,30,75,78,2584
808,6775888955,04-09-2016,14,0.01,0.0,0.0,0.01,0,0,1,70,787
809,6962181067,3/30/2016,15491,10.23999977,1.289999962,4.489999771,4.460000038,18,77,272,89,2244
810,6962181067,3/31/2016,14097,9.319999695,3.5,1.919999957,3.900000095,50,32,234,88,2188
811,6962181067,04-01-2016,10467,6.980000018999999,0.699999988,2.430000067,3.849999905,9,45,252,78,2014
812,6962181067,04-02-2016,12437,8.300000191,3.75999999,1.289999962,3.24000001,50,24,219,79,2115
813,6962181067,04-03-2016,12307,8.140000342999999,1.00999999,3.25999999,3.8699998860000004,14,51,218,89,2055
814,6962181067,04-04-2016,18952,12.80000019,5.909999847000001,1.230000019,5.659999847000001,73,20,327,75,2437
815,6962181067,04-05-2016,12010,7.940000057000001,2.380000114,0.949999988,4.610000134,38,17,287,97,2158
816,6962181067,04-06-2016,12480,8.859999657000001,4.179999828,0.689999998,4.0,55,14,276,84,2170
817,6962181067,04-07-2016,13417,9.649999618999999,3.390000105,1.25,4.909999847,45,16,284,78,2244
818,6962181067,04-08-2016,14400,10.88000011,2.470000029,2.8800001139999996,5.53000021,27,37,276,76,2188
819,6962181067,04-09-2016,12495,8.260000229,2.210000038,1.090000033,4.960000038,33,19,324,72,2231
820,6962181067,04-10-2016,10148,6.7100000379999996,1.3600000140000001,0.21999999899999997,5.1300001139999996,19,7,306,70,2100
821,6962181067,04-11-2016,12362,9.090000153,1.090000033,2.7300000189999998,5.269999981000001,21,38,297,75,2188
822,6962181067,04-12-2016,5893,3.900000095,2.8800001139999996,0.560000002,0.46000000799999996,43,9,48,85,917
823,7007744171,04-01-2016,11680,9.06000042,4.489999771,0.330000013,4.239999771,50,7,244,76,2573
824,7007744171,04-02-2016,10976,7.340000152999999,0.550000012,0.670000017,6.1300001139999996,9,16,271,74,2575
825,7007744171,04-03-2016,16806,11.23999977,6.409999847000001,1.370000005,3.470000029,104,31,230,71,3086
826,7007744171,04-04-2016,15266,11.39999962,5.8000001910000005,0.75999999,4.789999962,70,21,292,90,2886
827,7007744171,04-05-2016,12084,9.140000342999999,4.389999866,0.46000000799999996,4.289999962,50,6,284,73,2676
828,7007744171,04-06-2016,13513,10.25,5.349999905,0.330000013,4.559999943,64,8,270,97,2811
829,7007744171,04-07-2016,14100,10.57999992,5.099999905,1.190000057,4.28000021,61,33,265,70,2840
830,7007744171,04-08-2016,12627,9.649999618999999,4.6999998089999995,0.74000001,4.210000038,54,22,301,90,2871
831,7007744171,04-09-2016,10345,6.920000076,0.07,0.27000001100000004,6.579999924,2,6,358,90,2613
832,7007744171,04-10-2016,10146,6.7899999620000004,0.07,0.610000014,6.110000134,1,12,397,90,2700
833,7007744171,04-11-2016,12168,8.140000342999999,1.049999952,0.7900000209999999,6.2899999620000004,18,27,375,99,2871
834,7007744171,04-12-2016,7413,5.769999981000001,4.5,0.34000000399999997,0.939999998,53,6,43,95,1023
835,7086361926,04-01-2016,11463,7.670000076,2.8299999239999996,1.8899999859999999,2.930000067,38,30,154,80,2496
836,7086361926,04-02-2016,87,0.02,0.0,0.0,0.01,0,0,2,72,1641
837,7086361926,04-03-2016,1949,1.309999943,0.23000000399999998,0.349999994,0.7300000190000001,3,6,27,87,1794
838,7086361926,04-04-2016,6101,3.8699998860000004,0.5299999710000001,0.23000000399999998,3.099999905,31,24,138,83,2421
839,7086361926,04-05-2016,7478,4.989999771,1.7999999519999998,0.5299999710000001,2.609999895,25,33,132,89,2439
840,7086361926,04-06-2016,7352,4.730000018999999,1.4099999669999999,0.779999971,2.529999971,19,14,124,87,2233
841,7086361926,04-07-2016,14604,10.81999969,7.230000018999999,1.120000005,2.430000067,76,30,127,94,2862
842,7086361926,04-08-2016,9634,6.519999981000001,2.5,1.399999976,2.589999914,50,48,140,91,2752
843,7086361926,04-09-2016,7338,4.670000076,1.080000043,0.129999995,3.460000038,27,5,204,92,2519
844,7086361926,04-10-2016,569,0.349999994,0.0,0.0,0.34000000399999997,0,0,27,90,1799
845,7086361926,04-11-2016,6242,3.9200000760000004,0.74000001,0.23000000399999998,2.930000067,46,22,126,85,2543
846,7086361926,04-12-2016,430,0.25999999,0.0,0.0,0.25999999,0,0,14,86,625
847,8053475328,04-02-2016,20188,15.61999989,12.06000042,0.8500000240000001,2.710000038,124,19,172,89,3377
848,8053475328,04-03-2016,25701,20.13999939,16.81999969,1.629999995,1.6900000569999998,165,36,97,97,3697
849,8053475328,04-04-2016,17395,13.21000004,9.670000076,0.180000007,3.349999905,100,4,213,73,3209
850,8053475328,04-05-2016,17167,13.40999985,9.960000037999999,0.310000002,3.140000105,98,8,184,85,3167
851,8053475328,04-06-2016,16435,12.42000008,8.960000037999999,0.550000012,2.910000086,100,14,191,96,3122
852,8053475328,04-07-2016,17078,13.19999981,9.970000267,0.239999995,2.99000001,101,6,190,98,3176
853,8053475328,04-08-2016,11693,9.539999962000001,6.769999981000001,0.25999999,2.5,60,6,153,88,2790
854,8053475328,04-09-2016,11159,9.140000342999999,6.690000057000001,0.25,2.1900000569999998,59,6,120,80,2715
855,8053475328,04-10-2016,10118,7.730000018999999,3.049999952,0.800000012,3.8800001139999996,30,18,207,95,2684
856,8053475328,04-11-2016,16064,12.72000027,9.979999542,0.360000014,2.380000114,96,8,155,99,3097
857,8053475328,04-12-2016,290,0.209999993,0.0,0.0,0.209999993,0,0,16,85,791
858,8253242879,04-01-2016,0,0.0,0.0,0.0,0.0,0,0,0,89,1429
859,8253242879,04-02-2016,0,0.0,0.0,0.0,0.0,0,0,0,79,1429
860,8253242879,04-03-2016,0,0.0,0.0,0.0,0.0,0,0,0,95,1429
861,8253242879,04-04-2016,0,0.0,0.0,0.0,0.0,0,0,0,83,1429
862,8253242879,04-05-2016,0,0.0,0.0,0.0,0.0,0,0,0,99,1429
863,8253242879,04-06-2016,1931,1.2799999709999998,0.0,0.0,1.2799999709999998,0,0,94,75,1607
864,8253242879,04-07-2016,5181,3.4200000760000004,1.0,0.910000026,1.50999999,15,15,107,74,1776
865,8253242879,04-08-2016,12026,9.149999618999999,5.6999998089999995,0.9300000070000001,2.50999999,47,13,150,86,2162
866,8253242879,04-09-2016,5360,3.539999962,0.540000021,1.5499999519999998,1.4600000380000002,8,28,148,72,1832
867,8253242879,04-10-2016,2545,1.679999948,0.0,0.0,1.669999957,0,0,126,93,1657
868,8253242879,04-11-2016,1636,1.080000043,0.0,0.0,1.080000043,0,0,86,88,1377
869,8253242879,04-12-2016,0,0.0,0.0,0.0,0.0,0,0,0,90,0
870,8378563200,04-01-2016,14179,11.23999977,6.230000018999999,1.059999943,3.960000038,73,21,195,86,3669
871,8378563200,04-02-2016,3358,2.660000086,0.0,0.0,2.660000086,0,0,144,94,2702
872,8378563200,04-03-2016,9152,7.260000229,1.99000001,0.8199999929999999,4.4499998089999995,25,13,243,95,3304
873,8378563200,04-04-2016,13935,11.05000019,4.090000153,0.7900000209999999,6.170000076,105,16,220,73,4234
874,8378563200,04-05-2016,12846,10.18999958,5.0,0.75,4.440000057,113,15,189,90,4128
